epoch,train_loss,train_acc,test_loss,test_acc
28,0.69223952293396,0.3055555555555556,0.7024362087249756,0.25
29,0.6921358108520508,0.3138888888888889,0.7024632692337036,0.26666666666666666
30,0.6920361518859863,0.32222222222222224,0.7024913430213928,0.2833333333333333
31,0.6919403672218323,0.32222222222222224,0.7025201916694641,0.2833333333333333
32,0.6918482184410095,0.3277777777777778,0.7025497555732727,0.2916666666666667
33,0.691759467124939,0.3333333333333333,0.7025800347328186,0.2916666666666667
34,0.691673994064331,0.35555555555555557,0.7026107907295227,0.3
35,0.6915915012359619,0.3611111111111111,0.7026419043540955,0.30833333333333335
36,0.691511869430542,0.38333333333333336,0.7026733160018921,0.30833333333333335
37,0.6914348602294922,0.39166666666666666,0.7027048468589783,0.30833333333333335
38,0.6913604140281677,0.40555555555555556,0.7027366161346436,0.325
39,0.6912882328033447,0.4111111111111111,0.7027683258056641,0.325
40,0.691218376159668,0.4222222222222222,0.7027998566627502,0.3333333333333333
41,0.6911504864692688,0.42777777777777776,0.7028313875198364,0.35
42,0.6910845637321472,0.44166666666666665,0.702862560749054,0.35833333333333334
43,0.6910204291343689,0.4583333333333333,0.7028935551643372,0.36666666666666664
44,0.6909580230712891,0.4722222222222222,0.7029241919517517,0.38333333333333336
45,0.6908971667289734,0.48055555555555557,0.7029544115066528,0.39166666666666666
46,0.6908378005027771,0.49722222222222223,0.702984094619751,0.39166666666666666
47,0.6907798051834106,0.5166666666666667,0.7030134201049805,0.39166666666666666
48,0.6907230615615845,0.5194444444444445,0.7030420899391174,0.4083333333333333
49,0.6906675696372986,0.5222222222222223,0.7030702233314514,0.4166666666666667
50,0.6906130313873291,0.5222222222222223,0.7030976414680481,0.4166666666666667
51,0.6905596256256104,0.5222222222222223,0.703124463558197,0.4166666666666667
52,0.6905071139335632,0.5222222222222223,0.7031505703926086,0.4166666666666667
53,0.6904555559158325,0.5222222222222223,0.7031758427619934,0.4166666666666667
54,0.6904046535491943,0.5222222222222223,0.7032003998756409,0.4166666666666667
55,0.690354585647583,0.5222222222222223,0.7032243013381958,0.4166666666666667
56,0.6903051733970642,0.5222222222222223,0.7032471895217896,0.4166666666666667
57,0.6902562379837036,0.5222222222222223,0.7032691836357117,0.4166666666666667
58,0.6902079582214355,0.5222222222222223,0.7032902836799622,0.4166666666666667
59,0.6901600956916809,0.525,0.7033106088638306,0.425
60,0.6901127099990845,0.525,0.7033299207687378,0.425
61,0.6900656223297119,0.525,0.7033482193946838,0.425
62,0.690018892288208,0.525,0.7033655047416687,0.425
63,0.689972460269928,0.525,0.7033818960189819,0.425
64,0.6899262070655823,0.525,0.7033972144126892,0.425
65,0.6898801326751709,0.525,0.7034116387367249,0.425
66,0.6898342370986938,0.525,0.7034248113632202,0.425
67,0.6897884011268616,0.525,0.7034370303153992,0.425
68,0.6897426247596741,0.525,0.7034481167793274,0.425
69,0.6896969079971313,0.525,0.7034581303596497,0.425
70,0.6896511316299438,0.525,0.703467071056366,0.425
71,0.6896052360534668,0.525,0.7034748196601868,0.425
72,0.6895593404769897,0.525,0.7034815549850464,0.425
73,0.6895132660865784,0.525,0.7034870386123657,0.425
74,0.6894670128822327,0.525,0.7034912705421448,0.425
75,0.6894206404685974,0.525,0.7034943699836731,0.425
76,0.6893740296363831,0.525,0.7034963965415955,0.425
77,0.6893270611763,0.525,0.7034971117973328,0.425
78,0.6892799139022827,0.525,0.7034966945648193,0.425
79,0.6892324090003967,0.525,0.7034950256347656,0.425
80,0.6891844868659973,0.525,0.7034920454025269,0.425
81,0.689136266708374,0.525,0.7034879326820374,0.425
82,0.6890875697135925,0.525,0.703482449054718,0.425
83,0.6890385150909424,0.525,0.7034757137298584,0.425
84,0.6889889240264893,0.525,0.7034676671028137,0.425
85,0.6889389157295227,0.525,0.7034584283828735,0.425
86,0.6888883709907532,0.525,0.703447699546814,0.425
87,0.6888372898101807,0.525,0.7034358382225037,0.425
88,0.6887855529785156,0.525,0.7034225463867188,0.425
89,0.6887332797050476,0.525,0.7034079432487488,0.425
90,0.6886803507804871,0.525,0.7033920288085938,0.425
91,0.6886268258094788,0.525,0.7033746242523193,0.425
92,0.6885725855827332,0.525,0.7033558487892151,0.425
93,0.688517689704895,0.5277777777777778,0.703335702419281,0.425
94,0.68846195936203,0.5277777777777778,0.7033141255378723,0.425
95,0.6884055733680725,0.5277777777777778,0.703291118144989,0.425
96,0.6883483529090881,0.5277777777777778,0.7032666802406311,0.425
97,0.6882904171943665,0.5277777777777778,0.7032408118247986,0.425
98,0.6882314682006836,0.5277777777777778,0.7032133936882019,0.425
99,0.6881718039512634,0.5277777777777778,0.7031844854354858,0.425
100,0.6881111860275269,0.5277777777777778,0.7031541466712952,0.425
101,0.6880496740341187,0.5277777777777778,0.7031221985816956,0.425
102,0.687987208366394,0.5277777777777778,0.7030887603759766,0.425
103,0.687923789024353,0.5305555555555556,0.7030537128448486,0.425
104,0.6878593564033508,0.5305555555555556,0.7030171751976013,0.425
105,0.6877938508987427,0.5305555555555556,0.7029789090156555,0.425
106,0.6877273321151733,0.5305555555555556,0.7029390931129456,0.425
107,0.6876596808433533,0.5305555555555556,0.7028976678848267,0.425
108,0.6875909566879272,0.5305555555555556,0.7028544545173645,0.425
109,0.6875211000442505,0.5333333333333333,0.7028096318244934,0.425
110,0.687450110912323,0.5333333333333333,0.7027631402015686,0.425
111,0.6873778700828552,0.5333333333333333,0.7027148604393005,0.425
112,0.6873043775558472,0.5361111111111111,0.7026649117469788,0.425
113,0.687229573726654,0.5388888888888889,0.7026130557060242,0.425
114,0.6871535181999207,0.5388888888888889,0.7025595307350159,0.425
115,0.6870761513710022,0.5388888888888889,0.70250403881073,0.425
116,0.6869973540306091,0.5416666666666666,0.7024468183517456,0.425
117,0.6869171857833862,0.5416666666666666,0.7023876309394836,0.425
118,0.6868355870246887,0.5416666666666666,0.7023265361785889,0.43333333333333335
119,0.6867525577545166,0.5416666666666666,0.7022635340690613,0.43333333333333335
120,0.6866679787635803,0.5416666666666666,0.7021985650062561,0.43333333333333335
121,0.6865818500518799,0.5416666666666666,0.7021315693855286,0.43333333333333335
122,0.6864941716194153,0.5416666666666666,0.7020625472068787,0.43333333333333335
123,0.686404824256897,0.5416666666666666,0.7019914388656616,0.44166666666666665
124,0.6863138675689697,0.5416666666666666,0.7019183039665222,0.44166666666666665
125,0.6862211227416992,0.5416666666666666,0.7018429636955261,0.44166666666666665
126,0.6861267685890198,0.5416666666666666,0.7017654180526733,0.44166666666666665
127,0.6860305666923523,0.5416666666666666,0.7016857862472534,0.44166666666666665
128,0.6859325766563416,0.5416666666666666,0.7016038298606873,0.44166666666666665
129,0.6858327388763428,0.5416666666666666,0.7015196681022644,0.44166666666666665
130,0.6857309341430664,0.5444444444444444,0.7014330625534058,0.44166666666666665
131,0.6856272220611572,0.5444444444444444,0.7013441324234009,0.44166666666666665
132,0.6855214238166809,0.5444444444444444,0.7012528777122498,0.44166666666666665
133,0.685413658618927,0.5472222222222223,0.7011591196060181,0.44166666666666665
134,0.6853037476539612,0.5472222222222223,0.701062798500061,0.44166666666666665
135,0.6851917505264282,0.5472222222222223,0.7009640336036682,0.44166666666666665
136,0.6850775480270386,0.5472222222222223,0.7008626461029053,0.44166666666666665
137,0.6849610805511475,0.55,0.7007586359977722,0.44166666666666665
138,0.6848422884941101,0.55,0.7006519436836243,0.44166666666666665
139,0.6847212314605713,0.55,0.7005424499511719,0.44166666666666665
140,0.6845976710319519,0.55,0.7004302740097046,0.44166666666666665
141,0.6844716668128967,0.55,0.7003152370452881,0.44166666666666665
142,0.6843430995941162,0.55,0.7001972198486328,0.44166666666666665
143,0.6842120885848999,0.55,0.7000762820243835,0.44166666666666665
144,0.6840782761573792,0.55,0.6999523639678955,0.44166666666666665
145,0.6839418411254883,0.55,0.6998253464698792,0.44166666666666665
146,0.683802604675293,0.5527777777777778,0.6996952891349792,0.44166666666666665
147,0.6836605668067932,0.5527777777777778,0.6995618343353271,0.44166666666666665
148,0.6835156083106995,0.5527777777777778,0.6994253396987915,0.44166666666666665
149,0.6833676099777222,0.5527777777777778,0.6992853879928589,0.44166666666666665
150,0.6832166910171509,0.5527777777777778,0.6991420984268188,0.44166666666666665
151,0.6830625534057617,0.5527777777777778,0.6989952325820923,0.44166666666666665
152,0.6829052567481995,0.5527777777777778,0.698844850063324,0.44166666666666665
153,0.6827447414398193,0.5555555555555556,0.6986909508705139,0.44166666666666665
154,0.6825808882713318,0.5555555555555556,0.6985332369804382,0.44166666666666665
155,0.6824135780334473,0.5555555555555556,0.6983718276023865,0.44166666666666665
156,0.682242751121521,0.5555555555555556,0.6982066035270691,0.44166666666666665
157,0.682068407535553,0.5555555555555556,0.698037326335907,0.44166666666666665
158,0.6818903088569641,0.5555555555555556,0.6978639960289001,0.44166666666666665
159,0.6817084550857544,0.5555555555555556,0.6976867914199829,0.44166666666666665
160,0.6815228462219238,0.5555555555555556,0.6975051760673523,0.44166666666666665
161,0.6813332438468933,0.5555555555555556,0.6973193287849426,0.44166666666666665
162,0.6811395883560181,0.5555555555555556,0.6971291899681091,0.44166666666666665
163,0.6809418201446533,0.5583333333333333,0.6969345211982727,0.44166666666666665
164,0.6807398200035095,0.5583333333333333,0.696735143661499,0.44166666666666665
165,0.6805335283279419,0.5583333333333333,0.6965312957763672,0.44166666666666665
166,0.6803227066993713,0.5611111111111111,0.696322500705719,0.45
167,0.6801074743270874,0.5638888888888889,0.696108877658844,0.45
168,0.6798875331878662,0.5638888888888889,0.6958901882171631,0.45
169,0.679662823677063,0.5666666666666667,0.695666491985321,0.45
170,0.679433286190033,0.5666666666666667,0.695437490940094,0.45
171,0.679198682308197,0.5694444444444444,0.6952031254768372,0.45
172,0.6789590120315552,0.5722222222222222,0.6949633359909058,0.45
173,0.6787141561508179,0.575,0.6947179436683655,0.45
174,0.6784638166427612,0.575,0.694466769695282,0.45
175,0.67820805311203,0.5777777777777777,0.6942098140716553,0.45
176,0.6779467463493347,0.5777777777777777,0.6939468383789062,0.45
177,0.6776795983314514,0.5805555555555556,0.6936777830123901,0.45
178,0.6774065494537354,0.5861111111111111,0.6934023499488831,0.45
179,0.677127480506897,0.5861111111111111,0.6931205987930298,0.45
180,0.6768422722816467,0.5888888888888889,0.6928321719169617,0.45
181,0.6765506863594055,0.5888888888888889,0.6925371885299683,0.4583333333333333
182,0.6762526035308838,0.5888888888888889,0.6922352313995361,0.4583333333333333
183,0.6759479641914368,0.5888888888888889,0.6919261813163757,0.475
184,0.6756364703178406,0.5944444444444444,0.6916100978851318,0.475
185,0.6753180027008057,0.5972222222222222,0.6912866234779358,0.475
186,0.6749924421310425,0.5972222222222222,0.6909554600715637,0.48333333333333334
187,0.6746594905853271,0.6055555555555555,0.6906167268753052,0.48333333333333334
188,0.6743192076683044,0.6055555555555555,0.6902701258659363,0.48333333333333334
189,0.6739711165428162,0.6083333333333333,0.6899153590202332,0.48333333333333334
190,0.6736153364181519,0.6083333333333333,0.6895523071289062,0.48333333333333334
191,0.6732514500617981,0.6083333333333333,0.6891809105873108,0.48333333333333334
192,0.6728793382644653,0.6083333333333333,0.6888008117675781,0.48333333333333334
193,0.672498881816864,0.6083333333333333,0.6884118318557739,0.48333333333333334
194,0.6721097230911255,0.6111111111111112,0.6880139708518982,0.48333333333333334
195,0.6717118620872498,0.6138888888888889,0.6876066327095032,0.48333333333333334
196,0.6713049411773682,0.6194444444444445,0.6871898770332336,0.49166666666666664
197,0.6708886623382568,0.6194444444444445,0.6867634057998657,0.49166666666666664
198,0.6704630255699158,0.6194444444444445,0.6863269805908203,0.49166666666666664
199,0.6700277328491211,0.6194444444444445,0.6858805418014526,0.49166666666666664
200,0.6695826053619385,0.6194444444444445,0.6854235529899597,0.5083333333333333
201,0.6691272258758545,0.6277777777777778,0.6849559545516968,0.5083333333333333
202,0.6686614751815796,0.6305555555555555,0.6844775676727295,0.5166666666666667
203,0.6681851744651794,0.6305555555555555,0.6839879751205444,0.5166666666666667
204,0.6676979660987854,0.6305555555555555,0.6834871172904968,0.5166666666666667
205,0.6671996712684631,0.6305555555555555,0.6829745769500732,0.5166666666666667
206,0.6666899919509888,0.6305555555555555,0.6824501156806946,0.5166666666666667
207,0.6661686897277832,0.6305555555555555,0.681913435459137,0.5333333333333333
208,0.6656355261802673,0.6305555555555555,0.6813644170761108,0.5416666666666666
209,0.6650902032852173,0.6333333333333333,0.680802583694458,0.5416666666666666
210,0.6645323634147644,0.6361111111111111,0.6802278161048889,0.55
211,0.6639618873596191,0.6388888888888888,0.6796397566795349,0.55
212,0.6633784174919128,0.6444444444444445,0.6790381073951721,0.55
213,0.6627815961837769,0.6444444444444445,0.6784225106239319,0.55
214,0.6621712446212769,0.6444444444444445,0.6777927279472351,0.55
215,0.6615469455718994,0.65,0.6771485805511475,0.55
216,0.6609085202217102,0.6555555555555556,0.6764895915985107,0.55
217,0.6602555513381958,0.6555555555555556,0.6758153438568115,0.55
218,0.6595878601074219,0.6555555555555556,0.675125777721405,0.5583333333333333
219,0.6589049696922302,0.6583333333333333,0.6744204163551331,0.5583333333333333
220,0.6582066416740417,0.6583333333333333,0.6736989617347717,0.5666666666666667
221,0.6574925780296326,0.6583333333333333,0.6729610562324524,0.5666666666666667
222,0.656762421131134,0.6611111111111111,0.6722062826156616,0.5666666666666667
223,0.6560157537460327,0.6638888888888889,0.6714345216751099,0.5666666666666667
224,0.6552523970603943,0.6722222222222223,0.6706451177597046,0.5666666666666667
225,0.6544718742370605,0.675,0.6698380708694458,0.5666666666666667
226,0.6536739468574524,0.6777777777777778,0.6690128445625305,0.5666666666666667
227,0.6528581976890564,0.6777777777777778,0.6681689620018005,0.575
228,0.6520243287086487,0.6805555555555556,0.6673063039779663,0.5833333333333334
229,0.651171863079071,0.6805555555555556,0.6664243936538696,0.5916666666666667
230,0.6503006219863892,0.6833333333333333,0.6655228734016418,0.5916666666666667
231,0.6494101881980896,0.6833333333333333,0.6646013259887695,0.5916666666666667
232,0.6485000848770142,0.6861111111111111,0.6636594533920288,0.6
233,0.6475701332092285,0.6888888888888889,0.6626968383789062,0.6083333333333333
234,0.6466197371482849,0.6916666666666667,0.661713182926178,0.6083333333333333
235,0.6456487774848938,0.6944444444444444,0.6607080698013306,0.6083333333333333
236,0.644656777381897,0.6972222222222222,0.6596810817718506,0.6083333333333333
237,0.6436433792114258,0.6972222222222222,0.6586319208145142,0.6083333333333333
238,0.6426082253456116,0.6972222222222222,0.6575601100921631,0.6083333333333333
239,0.6415508985519409,0.7083333333333334,0.6564654111862183,0.6083333333333333
240,0.6404711008071899,0.7138888888888889,0.655347466468811,0.625
241,0.6393684148788452,0.7333333333333333,0.6542057394981384,0.6333333333333333
242,0.6382425427436829,0.7416666666666667,0.6530399918556213,0.6333333333333333
243,0.6370931267738342,0.7527777777777778,0.6518498659133911,0.6333333333333333
244,0.6359196901321411,0.7583333333333333,0.6506349444389343,0.65
245,0.6347219944000244,0.7722222222222223,0.6493948698043823,0.6666666666666666
246,0.6334996819496155,0.7833333333333333,0.6481293439865112,0.6666666666666666
247,0.6322523355484009,0.7888888888888889,0.6468380093574524,0.7166666666666667
248,0.6309797167778015,0.8,0.6455203890800476,0.7416666666666667
249,0.629681408405304,0.8138888888888889,0.6441764831542969,0.7916666666666666
250,0.6283570528030396,0.8277777777777777,0.6428056359291077,0.825
251,0.627006471157074,0.8388888888888889,0.6414076089859009,0.825
252,0.625629186630249,0.8555555555555555,0.6399821043014526,0.8333333333333334
253,0.6242250204086304,0.8694444444444445,0.6385288238525391,0.8416666666666667
254,0.6227934956550598,0.8805555555555555,0.6370475888252258,0.8416666666666667
255,0.6213344931602478,0.8833333333333333,0.63553786277771,0.8583333333333333
256,0.6198477149009705,0.8833333333333333,0.6339995861053467,0.8666666666666667
257,0.6183328032493591,0.8888888888888888,0.6324324011802673,0.8666666666666667
258,0.6167895197868347,0.8944444444444445,0.6308361291885376,0.8666666666666667
259,0.6152176260948181,0.8972222222222223,0.6292104125022888,0.875
260,0.6136168837547302,0.9083333333333333,0.6275551915168762,0.875
261,0.6119871139526367,0.9222222222222223,0.6258699893951416,0.8833333333333333
262,0.6103280186653137,0.9277777777777778,0.6241549253463745,0.8833333333333333
263,0.6086394786834717,0.9277777777777778,0.6224095821380615,0.8833333333333333
264,0.6069211959838867,0.9305555555555556,0.6206338405609131,0.8833333333333333
265,0.6051731705665588,0.9361111111111111,0.6188277006149292,0.8916666666666667
266,0.6033951640129089,0.9388888888888889,0.616990864276886,0.9
267,0.6015869975090027,0.9416666666666667,0.6151232123374939,0.9
268,0.5997486710548401,0.9416666666666667,0.6132248044013977,0.9083333333333333
269,0.597879946231842,0.9416666666666667,0.6112953424453735,0.9166666666666666
270,0.5959808230400085,0.9472222222222222,0.6093349456787109,0.9333333333333333
271,0.59405118227005,0.95,0.6073435544967651,0.9333333333333333
272,0.5920910239219666,0.9527777777777777,0.605320930480957,0.9333333333333333
273,0.5901003479957581,0.9583333333333334,0.6032674312591553,0.9416666666666667
274,0.5880790948867798,0.9583333333333334,0.6011828184127808,0.9416666666666667
275,0.5860272645950317,0.9611111111111111,0.5990671515464783,0.9416666666666667
276,0.5839449763298035,0.9638888888888889,0.5969206690788269,0.95
277,0.5818322896957397,0.9638888888888889,0.5947433710098267,0.95
278,0.5796891450881958,0.9666666666666667,0.5925352573394775,0.95
279,0.5775158405303955,0.9666666666666667,0.5902965664863586,0.95
280,0.5753123164176941,0.9666666666666667,0.5880274176597595,0.9583333333333334
281,0.5730788111686707,0.9666666666666667,0.5857280492782593,0.9583333333333334
282,0.5708155035972595,0.9694444444444444,0.583398699760437,0.9583333333333334
283,0.5685226917266846,0.9722222222222222,0.5810394287109375,0.9583333333333334
284,0.566200315952301,0.9722222222222222,0.5786506533622742,0.9583333333333334
285,0.5638488531112671,0.9722222222222222,0.5762325525283813,0.9583333333333334
286,0.5614684820175171,0.975,0.5737854242324829,0.9583333333333334
287,0.5590595006942749,0.975,0.5713096857070923,0.9583333333333334
288,0.5566222071647644,0.975,0.568805456161499,0.9583333333333334
289,0.5541569590568542,0.975,0.5662733316421509,0.9583333333333334
290,0.5516640543937683,0.975,0.5637136101722717,0.9583333333333334
291,0.54914391040802,0.9777777777777777,0.561126708984375,0.9583333333333334
292,0.546596884727478,0.9805555555555555,0.5585129857063293,0.9583333333333334
293,0.5440235733985901,0.9805555555555555,0.5558730363845825,0.9583333333333334
294,0.5414241552352905,0.9805555555555555,0.553207278251648,0.9583333333333334
295,0.5387992262840271,0.9805555555555555,0.5505161285400391,0.9666666666666667
296,0.536149263381958,0.9805555555555555,0.5478002429008484,0.9666666666666667
297,0.5334748029708862,0.9805555555555555,0.5450600385665894,0.9666666666666667
298,0.53077632188797,0.9805555555555555,0.5422961115837097,0.9666666666666667
299,0.5280543565750122,0.9805555555555555,0.5395089983940125,0.9666666666666667
300,0.5253095626831055,0.9805555555555555,0.5366994142532349,0.9666666666666667
301,0.5225424766540527,0.9805555555555555,0.5338677763938904,0.9666666666666667
302,0.5197535753250122,0.9805555555555555,0.5310148596763611,0.9666666666666667
303,0.5169436931610107,0.9805555555555555,0.5281413197517395,0.9666666666666667
304,0.5141133069992065,0.9833333333333333,0.5252476930618286,0.9666666666666667
305,0.5112630128860474,0.9833333333333333,0.5223347544670105,0.9666666666666667
306,0.5083937048912048,0.9833333333333333,0.5194031000137329,0.9666666666666667
307,0.5055058002471924,0.9833333333333333,0.5164534449577332,0.9666666666666667
308,0.5026001930236816,0.9833333333333333,0.5134865641593933,0.9666666666666667
309,0.499677449464798,0.9833333333333333,0.5105030536651611,0.9666666666666667
310,0.49673834443092346,0.9833333333333333,0.5075038075447083,0.9666666666666667
311,0.4937836229801178,0.9861111111111112,0.5044894814491272,0.975
312,0.4908139407634735,0.9861111111111112,0.5014607310295105,0.975
313,0.48783013224601746,0.9861111111111112,0.4984184801578522,0.975
314,0.4848329424858093,0.9861111111111112,0.49536341428756714,0.975
315,0.48182305693626404,0.9861111111111112,0.4922962784767151,0.975
316,0.47880133986473083,0.9861111111111112,0.4892178773880005,0.9833333333333333
317,0.475768506526947,0.9861111111111112,0.48612895607948303,0.9833333333333333
318,0.4727253317832947,0.9861111111111112,0.4830303490161896,0.9833333333333333
319,0.46967265009880066,0.9861111111111112,0.4799228310585022,0.9833333333333333
320,0.46661117672920227,0.9861111111111112,0.476807177066803,0.9833333333333333
321,0.46354174613952637,0.9861111111111112,0.473684161901474,0.9833333333333333
322,0.4604651927947998,0.9861111111111112,0.47055456042289734,0.9833333333333333
323,0.4573822021484375,0.9861111111111112,0.46741920709609985,0.9833333333333333
324,0.4542936682701111,0.9861111111111112,0.46427884697914124,0.9833333333333333
325,0.4512002766132355,0.9861111111111112,0.4611343443393707,0.9833333333333333
326,0.4481029510498047,0.9861111111111112,0.45798638463020325,0.9833333333333333
327,0.44500240683555603,0.9861111111111112,0.45483577251434326,0.9833333333333333
328,0.4418993592262268,0.9861111111111112,0.45168325304985046,0.9833333333333333
329,0.43879470229148865,0.9861111111111112,0.4485297203063965,0.9833333333333333
330,0.43568921089172363,0.9861111111111112,0.44537582993507385,0.9833333333333333
331,0.43258363008499146,0.9861111111111112,0.44222232699394226,0.9833333333333333
332,0.4294786751270294,0.9861111111111112,0.43907007575035095,0.9833333333333333
333,0.426375150680542,0.9861111111111112,0.43591970205307007,0.9833333333333333
334,0.42327380180358887,0.9861111111111112,0.4327719807624817,0.9833333333333333
335,0.42017537355422974,0.9888888888888889,0.4296276867389679,0.9833333333333333
336,0.4170806109905243,0.9888888888888889,0.42648744583129883,0.9833333333333333
337,0.4139902889728546,0.9888888888888889,0.42335206270217896,0.9833333333333333
338,0.41090503334999084,0.9888888888888889,0.4202221632003784,0.9833333333333333
339,0.4078255891799927,0.9888888888888889,0.4170984625816345,0.9833333333333333
340,0.4047527015209198,0.9888888888888889,0.4139816462993622,0.9833333333333333
341,0.4016869366168976,0.9888888888888889,0.4108723998069763,0.9833333333333333
342,0.3986290693283081,0.9888888888888889,0.4077712893486023,0.9833333333333333
343,0.3955796957015991,0.9888888888888889,0.4046790301799774,0.9833333333333333
344,0.3925395607948303,0.9888888888888889,0.4015962481498718,0.9833333333333333
345,0.3895092308521271,0.9888888888888889,0.3985235095024109,0.9833333333333333
346,0.38648927211761475,0.9888888888888889,0.3954615294933319,0.9916666666666667
347,0.38348034024238586,0.9888888888888889,0.3924107253551483,0.9916666666666667
348,0.38048309087753296,0.9888888888888889,0.38937175273895264,0.9916666666666667
349,0.37749794125556946,0.9888888888888889,0.386345237493515,0.9916666666666667
350,0.37452566623687744,0.9888888888888889,0.3833315670490265,0.9916666666666667
351,0.37156665325164795,0.9888888888888889,0.3803313672542572,0.9916666666666667
352,0.36862149834632874,0.9888888888888889,0.37734508514404297,0.9916666666666667
353,0.3656906187534332,0.9888888888888889,0.37437331676483154,0.9916666666666667
354,0.36277467012405396,0.9888888888888889,0.37141644954681396,0.9916666666666667
355,0.3598739504814148,0.9888888888888889,0.3684749901294708,0.9916666666666667
356,0.3569890856742859,0.9916666666666667,0.36554938554763794,0.9916666666666667
357,0.3541204333305359,0.9916666666666667,0.36264005303382874,0.9916666666666667
358,0.3512684404850006,0.9916666666666667,0.35974738001823425,0.9916666666666667
359,0.3484335243701935,0.9916666666666667,0.3568718135356903,0.9916666666666667
360,0.34561607241630554,0.9916666666666667,0.35401374101638794,0.9916666666666667
361,0.34281647205352783,0.9916666666666667,0.351173460483551,0.9916666666666667
362,0.340035080909729,0.9916666666666667,0.3483513593673706,0.9916666666666667
363,0.3372722268104553,0.9916666666666667,0.34554776549339294,0.9916666666666667
364,0.33452826738357544,0.9916666666666667,0.34276294708251953,0.9916666666666667
365,0.33180347084999084,0.9916666666666667,0.3399973213672638,0.9916666666666667
366,0.3290981650352478,0.9916666666666667,0.33725103735923767,0.9916666666666667
367,0.3264126181602478,0.9916666666666667,0.3345244526863098,0.9916666666666667
368,0.32374709844589233,0.9916666666666667,0.33181777596473694,0.9916666666666667
369,0.3211017847061157,0.9916666666666667,0.32913124561309814,0.9916666666666667
370,0.31847697496414185,0.9944444444444445,0.32646510004997253,0.9916666666666667
371,0.31587284803390503,0.9944444444444445,0.3238195478916168,0.9916666666666667
372,0.313289612531662,0.9944444444444445,0.32119470834732056,0.9916666666666667
373,0.31072738766670227,0.9944444444444445,0.31859084963798523,0.9916666666666667
374,0.308186411857605,0.9944444444444445,0.316008061170578,0.9916666666666667
375,0.3056667745113373,0.9944444444444445,0.3134464919567108,0.9916666666666667
376,0.3031686842441559,0.9944444444444445,0.3109063506126404,0.9916666666666667
377,0.3006921410560608,0.9944444444444445,0.3083876371383667,0.9916666666666667
378,0.2982373833656311,0.9944444444444445,0.3058904707431793,0.9916666666666667
379,0.29580438137054443,0.9944444444444445,0.30341508984565735,0.9916666666666667
380,0.2933932840824127,0.9944444444444445,0.30096137523651123,0.9916666666666667
381,0.29100415110588074,0.9944444444444445,0.2985295057296753,0.9916666666666667
382,0.2886369526386261,0.9944444444444445,0.2961195111274719,0.9916666666666667
383,0.28629183769226074,0.9944444444444445,0.29373136162757874,0.9916666666666667
384,0.2839687466621399,0.9944444444444445,0.29136520624160767,0.9916666666666667
385,0.28166770935058594,0.9944444444444445,0.28902098536491394,0.9916666666666667
386,0.27938875555992126,0.9944444444444445,0.28669869899749756,0.9916666666666667
387,0.27713191509246826,0.9944444444444445,0.2843983769416809,0.9916666666666667
388,0.274897038936615,0.9944444444444445,0.2821199297904968,0.9916666666666667
389,0.2726842164993286,0.9944444444444445,0.2798634469509125,0.9916666666666667
390,0.2704933285713196,0.9944444444444445,0.2776288092136383,0.9916666666666667
391,0.2683243751525879,0.9944444444444445,0.27541598677635193,0.9916666666666667
